NumID,PlayerID,birthYear,birthMonth,birthDay,Nationality,nameLast,nameFirst,nameGiven,weight,height,bats,throws,debutYear,debutTeam,Name,Position,SigningBonus,Salary,DraftOrder,DebutYearTeam
1634,72819,1983,3,25,Korea,Park,Du-Il,Park Du-Il,168,72,R,R,,,박두일,Infielder,,,,
1635,72822,1983,6,17,Korea,Seo,Seong-Jong,Seo Seong-Jong,229,72,R,R,2008,LG,서성종,Infielder,,,02 SK 2차 6라운드 27순위,08LG
1636,72824,1974,11,2,Dominica Republic,Fernandez,Jose Miguel,Fernandez Jose Miguel,194,74,R,R,,,페르난데스,Infielder,,,02 SK 자유선발,
1637,72838,1971,7,29,USA,Ruffin,Bruce,Ruffin Bruce,170,76,R,R,,,러핀,Pitcher,,,02 SK 자유선발,
1638,72850,1978,5,31,Korea,Kim,Jae-Gu,Kim Jae-Gu,187,69,L,L,,,김재구,Infielder,,,,
1639,72852,1979,8,20,Korea,Yoon,Hyeong-Guk,Yoon Hyeong-Guk,176,69,R,R,,,윤형국,Infielder,,,,
1640,72859,1975,10,8,USA,Inglin,Paul,Inglin Paul,185,71,R,R,,,잉글린,Outfielder,,,02 SK 자유선발,
1641,72860,1981,8,21,Korea,Lee,Dae-Su,Lee Dae-Su,165,69,R,R,2002,SK,이대수,,,,01 SK 육성선수,02SK
1642,72862,1983,9,23,Korea,Yoon,Gil-Hyeon,Yoon Gil-Hyeon,187,72,R,R,2002,SK,윤길현,Pitcher,,,02 SK 2차 1라운드 2순위,02SK
1643,72918,1979,6,16,Korea,Son,Yong-Su,Son Yong-Su,172,70,R,R,,,손용수,Pitcher,,,,
1644,73113,1984,3,31,Korea,Park,Gyeong-Su,Park Gyeong-Su,176,70,R,R,2003,LG,박경수,Infielder,,,03 LG 1차,03LG
1645,73117,1985,1,21,Korea,Woo,Gyu-Min,Woo Gyu-Min,165,72,R,R,2003,LG,우규민,Pitcher,12000만원,20000만원,03 LG 2차 3라운드 19순위,03LG
1646,73123,1971,5,6,Dominica Republic,Alcantara,Izzy,Alcantara Izzy,198,75,R,R,,,알칸트라,Outfielder,,,03 LG 자유선발,
1647,73136,1984,7,13,Korea,Lee,Seong-Yeol,Lee Seong-Yeol,225,73,L,R,2003,LG,이성열,,,,03 LG 2차 1라운드 3순위,03LG
1648,73153,1983,7,19,Korea,Lee,Dae-Hyeong,Lee Dae-Hyeong,172,72,L,L,2003,LG,이대형,Outfielder,,,03 LG 2차 2라운드 11순위,03LG
1649,73156,1984,7,31,Korea,Lee,Gyeong-Min,Lee Gyeong-Min,172,72,R,R,,,이경민,Pitcher,,,,
1650,73166,1981,2,13,Korea,Jung,Jae-Bok,Jung Jae-Bok,231,76,R,R,2003,LG,정재복,,,,99 LG 2차 6라운드 47순위,03LG
1651,73168,1979,7,1,Japan,Kim,Yu-jin,Kim Yu-jin,190,72,L,L,,,김진유,Pitcher,,,,
1652,73209,1984,6,14,Korea,Na,Ju-Hwan,Na Ju-Hwan,185,71,R,R,2003,Doosan,나주환,,,,03 두산 2차 2라운드 16순위,03두산
1653,73211,1984,3,11,Korea,No,Gyeong-Eun,No Gyeong-Eun,220,74,R,R,2003,Doosan,노경은,Pitcher,35000만원,40000만원,03 두산 1차,03두산
1654,73213,1980,10,19,Korea,Son,Si-Heon,Son Si-Heon,161,68,R,R,2003,Doosan,손시헌,,,,03 두산 육성선수,03두산
1655,73224,1984,7,23,Korea,Kim,Man-Yun,Kim Man-Yun,174,72,R,R,,,김만윤,Outfielder,,,,
1656,73226,1981,1,12,Korea,Kim,Seong-Bae,Kim Seong-Bae,190,71,R,R,2003,Doosan,김성배,Pitcher,,,99 OB 2차 8라운드 61순위,03두산
1657,73228,1984,10,14,Korea,Jeon,Byeong-Du,Jeon Byeong-Du,170,71,L,L,2003,Doosan,전병두,,,,03 두산 2차 1라운드 8순위,03두산
1658,73229,1967,6,3,Japan,Iriki,Satoshi,Iriki Satoshi,176,70,R,R,,,이리키,Pitcher,,,03 두산 자유선발,
1659,73231,1980,5,16,Korea,Baek,Seung-Hun,Baek Seung-Hun,165,69,R,R,,,백승훈,Infielder,,,,
1660,73232,1980,5,8,Korea,Jung,Jong-Su,Jung Jong-Su,194,70,R,R,,,정종수,Catcher,,,,
1661,73233,1972,6,5,USA,Coolbaugh,Scott,Coolbaugh Scott,185,73,R,R,,,쿨바,Infielder,,,03 두산 자유선발,
1662,73241,1980,1,1,Korea,Jung,Jae-Hun,Jung Jae-Hun,183,70,R,R,2003,Doosan,정재훈,,,,99 OB 2차 5라운드 37순위,03두산
1663,73246,1980,11,21,Korea,Baek,Dae-Un,Baek Dae-Un,198,72,L,L,,,백대운,Outfielder,,,,
1664,73248,1981,2,11,Korea,Kim,Seung-Hoe,Kim Seung-Hoe,187,70,R,R,2003,Doosan,김승회,Pitcher,5000만원,17000만원,03 두산 2차 5라운드 40순위,03두산
1665,73306,1984,3,17,Korea,Ji,Seok-Hun,Ji Seok-Hun,179,71,R,R,2003,Hyundai,지석훈,,,,03 현대 2차 1라운드 6순위,03현대
1666,73317,1980,3,14,Korea,Shin,Dong-Min,Shin Dong-Min,183,73,R,R,,,신동민,Pitcher,,,,
1667,73322,1971,7,27,USA,Bowers,Larry,Bowers Larry,220,77,R,R,,,바워스,Pitcher,,,03 현대 자유선발,
1668,73324,1974,4,21,USA,Brumbaugh,Cliff,Brumbaugh Cliff,198,73,R,R,,,브룸바,Outfielder,,,03 현대 자유선발,
1669,73339,1980,6,18,Korea,Lee,Jong-Uk,Lee Jong-Uk,172,69,L,L,2003,Hyundai,이종욱,,,,99 현대 2차 2라운드 16순위,03현대
1670,73342,1980,7,10,Korea,Lee,Taek-Geun,Lee Taek-Geun,196,72,R,R,2003,Hyundai,이택근,Outfielder,25000만원,5000만원,99 현대 2차 3라운드 24순위,03현대
1671,73343,1984,6,30,Korea,No,Hwan-Su,No Hwan-Su,181,71,L,L,2004,Hyundai,노환수,Pitcher,,,03 현대 2차 3라운드 22순위,04현대
1672,73363,1981,2,11,Korea,Kwon,Do-Yeong,Kwon Do-Yeong,183,70,R,R,2003,Hyundai,권도영,,,,99 현대 2차 9라운드 72순위,03현대
1673,73409,1980,10,25,Korea,Kang,Myeong-Gu,Kang Myeong-Gu,154,71,L,R,2003,Samsung,강명구,,,,03 삼성 2차 1라운드 7순위,03삼성
1674,73413,1979,6,3,Korea,Lim,Dong-Gyu,Lim Dong-Gyu,214,73,R,R,,,임동규,Pitcher,,,99 삼성 2차 5라운드 38순위,
1675,73419,1979,9,30,Korea,Kim,Mun-Su,Kim Mun-Su,172,71,R,R,,,김문수,Pitcher,,,,
1676,73424,1974,11,1,USA,Ryan,Pat,Ryan Pat,201,75,R,R,,,라이언,Pitcher,,,03 삼성 자유선발,
1677,73438,1985,2,17,Korea,Kim,Yeong-Bok,Kim Yeong-Bok,216,73,R,R,,,김영복,Infielder,,,,
1678,73455,1983,2,3,Korea,Kwak,Yong-Seop,Kwak Yong-Seop,229,74,L,L,2009,LG,곽용섭,Infielder,,,03 삼성 2차 2라운드 15순위,09LG
1679,73468,1980,8,7,Korea,Heo,Yeon-Cheol,Heo Yeon-Cheol,170,71,R,R,,,허연철,Outfielder,,,,
1680,73503,1966,4,14,Puerto Rico,Boy,Darryl,Boy Darryl,205,72,L,R,,,보이,Outfielder,,,03 롯데 자유선발,
1681,73508,1980,5,8,Korea,Lee,Seok-Man,Lee Seok-Man,172,70,R,R,,,이석만,Pitcher,,,,
1682,73513,1980,8,23,Korea,Jung,Bo-Myeong,Jung Bo-Myeong,176,69,R,R,2003,Lotte,정보명,,,,03 롯데 육성선수,03롯데
1683,73521,1984,7,28,Korea,Kim,Hwi-Gon,Kim Hwi-Gon,187,74,R,R,,,김휘곤,Pitcher,,,03 롯데 2차 2라운드 9순위,
1684,73537,1980,12,16,Korea,Yang,Seong-Je,Yang Seong-Je,183,72,R,R,,,양성제,Pitcher,,,,
1685,73540,1965,11,20,Japan,Mitsuyama,Hidekazu ,Mitsuyama Hidekazu ,207,73,R,R,2003,Lotte,김영화,Catcher,,,,03롯데
1686,73543,1984,6,26,Korea,Park,Jeong-Jun,Park Jeong-Jun,192,73,L,L,2003,Lotte,박정준,Outfielder,,,03 롯데 1차,03롯데
1687,73559,1969,6,4,Venezuela,Perez,Tony,Perez Tony,229,76,R,R,,,페레즈,Outfielder,,,03 롯데 자유선발,
1688,73563,1980,11,7,Korea,Lee,In-Gu,Lee In-Gu,207,73,L,R,2003,Lotte,이인구,Outfielder,,,03 롯데 2차 8라운드 57순위,03롯데
1689,73564,1975,9,24,Dominica Republic,Ision,Luis,Ision Luis,209,73,R,R,,,이시온,Outfielder,,,03 롯데 자유선발,
1690,73565,1980,1,17,Korea,Kim,Ju-Yong,Kim Ju-Yong,220,73,R,R,,,김주용,Outfielder,,,,
1691,73567,1980,8,14,Korea,Cho,In-Sin,Cho In-Sin,192,72,R,R,,,조인신,Infielder,,,,
1692,73602,1981,1,26,Korea,Cha,Il-Mok,Cha Il-Mok,179,69,R,R,2003,KIA,차일목,,,,99 해태 2차 5라운드 36순위,03KIA
1693,73604,1984,4,1,Korea,Kim,Ju-Ho,Kim Ju-Ho,174,72,L,R,,,김주호,Infielder,,,,
1694,73606,1984,3,21,Korea,Seo,Dong-Uk,Seo Dong-Uk,218,74,R,R,2003,KIA,서동욱,,,,03 KIA 2차 1라운드 4순위,03KIA
1695,73629,1984,11,3,Korea,Ko,U-Seok,Ko U-Seok,194,72,R,R,,,고우석,Pitcher,,,03 KIA 1차,
1696,73632,1984,10,9,Korea,Lim,Jun-Hyeok,Lim Jun-Hyeok,220,72,R,R,2003,KIA,임준혁,Pitcher,,,03 KIA 2차 2라운드 12순위,03KIA
1697,73653,1975,10,3,Canada,Johnson,Mike,Johnson Mike,170,74,R,R,,,존슨,Pitcher,,,03 KIA 자유선발,
1698,73654,1984,7,11,Korea,Lee,Jeong-Sang,Lee Jeong-Sang,172,70,L,L,,,이정상,Outfielder,,,,
1699,73657,1983,5,29,Korea,Cho,Tae-Su,Cho Tae-Su,194,72,R,R,2003,KIA,조태수,Pitcher,,,02 KIA 2차 7라운드 53순위,03KIA
1700,73666,1980,12,24,Korea,Choi,Dong-Rak,Choi Dong-Rak,161,70,R,R,,,최동락,Outfielder,,,,
1701,73703,1980,6,3,Korea,Han,Sang-Hun,Han Sang-Hun,172,69,L,R,2003,Hanwha,한상훈,Infielder,,,99 한화 2차 6라운드 42순위,03한화
1702,73713,1984,8,28,Korea,Maeng,Jin-Guk,Maeng Jin-Guk,172,71,R,R,,,맹진국,Infielder,,,,
1703,73720,1980,12,6,Korea,Moon,Yong-Min,Moon Yong-Min,170,68,L,L,,,문용민,Pitcher,,,,
1704,73725,1981,1,31,Korea,Lee,Yang-Gi,Lee Yang-Gi,198,72,R,R,2003,Hanwha,이양기,,,,99 한화 2차 12라운드 90순위,03한화
1705,73732,1978,5,3,Japan,Takayama,Tomoyuki ,Takayama Tomoyuki ,194,72,R,R,,,고지행,Infielder,,,,
1706,73736,1980,12,11,Korea,Shin,Min-Gi,Shin Min-Gi,203,68,L,R,2003,Hanwha,신민기,,,,,03한화
1707,73738,1984,11,19,Korea,An,Yeong-Myeong,An Yeong-Myeong,198,72,R,R,2003,Hanwha,안영명,Pitcher,18000만원,8500만원,03 한화 1차,03한화
1708,73746,1975,10,19,Venezuela,Estrada,Luis,Estrada Luis,174,72,L,L,,,에스트라다,Pitcher,,,03 한화 자유선발,
1709,73747,1972,4,14,Dominica Republic,Mejia,Carlos,Mejia Carlos,201,71,R,R,,,메히아,Infielder,,,03 한화 자유선발,
1710,73750,1984,7,28,Korea,Yoon,Gyu-Jin,Yoon Gyu-Jin,201,74,R,R,2003,Hanwha,윤규진,,,,03 한화 2차 2라운드 13순위,03한화
1711,73757,1984,4,5,Korea,Choi,Min-Jun,Choi Min-Jun,174,71,L,L,,,최민준,Outfielder,,,,
1712,73801,1984,3,17,Korea,Song,Eun-Beom,Song Eun-Beom,205,72,R,R,2003,SK,송은범,Pitcher,40000만원,6000만원,03 SK 1차,03SK
1713,73823,1972,11,7,USA,Smith,Josh,Smith Josh,165,70,R,R,,,스미스,Pitcher,,,03 SK 자유선발,
1714,73824,1980,8,15,Korea,Choi,Gyeong-Cheol,Choi Gyeong-Cheol,198,72,R,R,2003,SK,최경철,,,,99 쌍방울 2차우선,03SK
1715,73825,1980,8,13,Korea,Lee,Yeong-Uk,Lee Yeong-Uk,205,75,R,R,2003,SK,이영욱,,,,99 쌍방울 2차 8라운드 59순위,03SK
1716,73827,1980,5,26,Korea,Kim,Hyeong-Cheol,Kim Hyeong-Cheol,174,69,L,R,2008,KIA,김형철,Infielder,,,99 쌍방울 2차 4라운드 27순위,08KIA
1717,73830,1975,8,16,Korea,Cho,Jin-Ho,Cho Jin-Ho,216,75,R,R,2003,SK,조진호,,,,,03SK
1718,73848,1971,9,29,Venezuela,Diaz,Lewin,Diaz Lewin,190,70,R,R,,,디아즈,Infielder,,,03 SK 자유선발,
1719,73853,1980,6,26,Korea,Song,Su-Geun,Song Su-Geun,183,71,R,R,,,송수근,Outfielder,,,,
1720,73856,1984,1,20,Korea,Yang,Seung-Hak,Yang Seung-Hak,203,74,R,R,,,양승학,Outfielder,,,,
1721,74103,1981,8,14,Korea,Park,Gi-Nam,Park Gi-Nam,176,69,R,R,2004,LG,박기남,,,,00 LG 2차 6라운드 43순위,04LG
1722,74123,1970,2,1,Venezuela,Furtado,Luis,Furtado Luis,194,74,R,R,,,후타도,Pitcher,,,04 LG 자유선발,
1723,74124,1974,8,19,USA,Cooper,Jack,Cooper Jack,198,72,R,R,,,쿠퍼,Pitcher,,,04 LG 자유선발,
1724,74125,1967,11,24,USA,Martin,Jason,Martin Jason,216,74,L,L,,,마틴,Outfielder,,,04 LG 자유선발,
1725,74130,1981,5,19,Korea,Min,Gyeong-Su,Min Gyeong-Su,198,73,L,L,2004,LG,민경수,Pitcher,,,00 LG 2차 7라운드 51순위,04LG
1726,74139,1986,1,28,Korea,Jang,Jin-Yong,Jang Jin-Yong,203,74,R,R,2004,LG,장진용,,,,04 LG 1차,04LG
1727,74146,1981,3,3,Korea,Son,Gi-Hyeon,Son Gi-Hyeon,179,71,R,R,,,손기현,Pitcher,,,,
1728,74148,1985,2,25,Korea,Lee,Si-Chan,Lee Si-Chan,185,72,R,R,2004,LG,이시찬,Infielder,,,04 LG 2차 4라운드 31순위,04LG
1729,74158,1981,9,19,Korea,Kim,Tae-Wan,Kim Tae-Wan,179,69,R,R,2004,LG,김태완,Infielder,,,00 LG 2차 3라운드 19순위,04LG
1730,74160,1981,9,16,Korea,Song,Hyeon-U,Song Hyeon-U,181,71,R,R,,,송현우,Pitcher,,,00 LG 2차 5라운드 35순위,
1731,74163,1985,8,26,Korea,Lee,Yong-Gyu,Lee Yong-Gyu,163,67,L,L,2004,LG,이용규,,,,04 LG 2차 2라운드 15순위,04LG
1732,74167,1981,2,9,Korea,Shim,Su-Chang,Shim Su-Chang,187,73,R,R,2004,LG,심수창,Pitcher,,,00 LG 2차 11라운드 83순위,04LG
1733,74169,1982,2,3,Korea,Heo,Yong,Heo Yong,192,74,R,R,,,허용,Outfielder,,,,
1734,74206,1985,3,21,Korea,Kim,Jae-Ho,Kim Jae-Ho,165,71,R,R,2004,Doosan,김재호,Infielder,20000만원,30000만원,04 두산 1차,04두산
1735,74215,1985,9,4,Korea,Yoon,Seok-Min,Yoon Seok-Min,194,71,R,R,2004,Doosan,윤석민,Infielder,9000만원,18000만원,04 두산 2차 3라운드 20순위,04두산
1736,74219,1985,3,7,Korea,Lee,Gyeong-Min,Lee Gyeong-Min,183,72,R,R,,,이경민,Pitcher,,,,
1737,74223,1981,4,9,Korea,Yong,Deok-Han,Yong Deok-Han,181,69,R,R,2004,Doosan,용덕한,,,,04 두산 2차 8라운드 54순위,04두산
1738,74229,1980,7,10,Korea,Kim,Su-Hun,Kim Su-Hun,159,71,R,R,,,김수훈,Pitcher,,,,
1739,74239,1981,5,5,Korea,Hong,Ma-Tae,Hong Ma-Tae,185,71,L,L,,,홍마태,Pitcher,,,,
1740,74242,1981,5,10,Korea,Bang,Seung-Jae,Bang Seung-Jae,165,70,L,R,,,방승재,Outfielder,,,,
1741,74246,1985,1,5,Korea,Kim,Hye-Gyeom,Kim Hye-Gyeom,209,73,R,R,,,김혜겸,Outfielder,,,,
1742,74247,1985,7,15,Korea,Lee,Won-Hui,Lee Won-Hui,196,73,R,R,2008,Sangmu,이원희,Outfielder,,,04 두산 2차 1라운드 4순위,08상무
1743,74256,1984,3,4,Korea,Song,Su,Song Su,181,73,R,R,,,송수,Infielder,,,,
1744,74260,1985,9,4,Korea,Kim,Mu-Hak,Kim Mu-Hak,176,72,R,R,,,김무학,Pitcher,,,,
1745,74304,1985,7,8,Korea,Choi,Hyeon-Jong,Choi Hyeon-Jong,187,71,R,R,2008,Nexen,최현종,Outfielder,,,04 현대 2차 4라운드 29순위,08넥센
1746,74336,1969,12,9,USA,Peery,Mike,Peery Mike,198,73,R,R,,,피어리,Pitcher,,,04 현대 자유선발,
1747,74339,1981,7,1,Korea,Yoo,Han-Jun,Yoo Han-Jun,214,73,R,R,2004,Hyundai,유한준,,,,00 현대 2차 3라운드 20순위,04현대
1748,74346,1984,4,13,Korea,Lee,Seung-Ju,Lee Seung-Ju,163,71,L,R,,,이승주,Outfielder,,,,
1749,74358,1985,8,7,Korea,Cho,Pyeong-Ho,Cho Pyeong-Ho,185,74,R,R,2004,Hyundai,조평호,Infielder,,,04 현대 2차 7라운드 51순위,04현대
1750,74359,1985,3,31,Korea,Oh,Ju-Won,Oh Ju-Won,209,72,L,L,2004,Hyundai,오주원,,,,04 현대 2차 1라운드 5순위,04현대
1751,74363,1985,4,6,Korea,Park,Geon-U,Park Geon-U,192,72,R,R,2004,Hyundai,박건우,Pitcher,,,04 현대 2차 2라운드 13순위,04현대
1752,74402,1981,11,2,Korea,Lee,Jeong-Sik,Lee Jeong-Sik,209,72,R,R,2004,Samsung,이정식,,,,04 삼성 2차 2라운드 16순위,04삼성
1753,74429,1969,8,4,USA,O'Leary,Mike,O'Leary Mike,198,71,L,L,,,오리어리,Outfielder,,,04 삼성 자유선발,
1754,74430,1974,10,15,Dominica Republic,Lopez,Aquilino,Lopez Aquilino,198,74,R,R,,,로페즈,Infielder,,,04 삼성 자유선발,
1755,74453,1986,2,26,Korea,Chae,Hyeong-Jik,Chae Hyeong-Jik,187,72,R,R,,,채형직,Pitcher,,,04 삼성 2차 5라운드 40순위,
1756,74454,1981,10,8,Korea,Yoon,Seong-Hwan,Yoon Seong-Hwan,194,72,R,R,2004,Samsung,윤성환,Pitcher,16000만원,40000만원,04 삼성 2차 1라운드 8순위,04삼성
1757,74458,1973,6,24,USA,Hodges,Bill,Hodges Bill,201,76,R,R,,,호지스,Pitcher,,,04 삼성 자유선발,
1758,74460,1985,3,15,Korea,An,Tae-Yeong,An Tae-Yeong,205,73,L,R,2004,Samsung,안태영,Infielder,,,04 삼성 2차 7라운드 52순위,04삼성
1759,74465,1985,6,22,Korea,Park,Seok-Min,Park Seok-Min,194,70,R,R,2004,Samsung,박석민,,,,04 삼성 1차,04삼성
1760,74513,1985,7,31,Korea,Jang,Won-Jun,Jang Won-Jun,187,72,L,L,2004,Lotte,장원준,Pitcher,35000만원,5000만원,04 롯데 1차,04롯데
1761,74529,1986,1,12,Korea,Kim,Su-Hwa,Kim Su-Hwa,201,74,R,R,2010,Nexen,김수화,Pitcher,,,04 롯데 2차 1라운드 1순위,10넥센
1762,74534,1971,11,15,USA,Lyon,Brandon,Lyon Brandon,209,74,L,L,,,라이온,Outfielder,,,04 롯데 자유선발,
1763,74540,1985,8,18,Korea,Kang,Min-Ho,Kang Min-Ho,220,73,R,R,2004,Lotte,강민호,Catcher,9000만원,40000만원,04 롯데 2차 3라운드 17순위,04롯데
1764,74543,1985,5,17,Korea,Choi,Dae-Seong,Choi Dae-Seong,234,72,R,R,2004,Lotte,최대성,Pitcher,,,04 롯데 2차 2라운드 9순위,04롯데
1765,74548,1985,7,17,Korea,Lee,Jeong-Dong,Lee Jeong-Dong,198,71,R,R,,,이정동,Pitcher,,,04 롯데 2차 5라운드 33순위,
1766,74556,1985,12,15,Korea,Heo,Jun-Hyeok,Heo Jun-Hyeok,198,71,R,R,2004,Lotte,허준혁,Pitcher,,,04 롯데 2차 6라운드 41순위,04롯데
1767,74559,1981,5,22,Korea,Hwang,I-Gap,Hwang I-Gap,203,72,L,L,,,황이갑,Infielder,,,,
1768,74560,1985,10,3,Korea,Kim,Jong-Seong,Kim Jong-Seong,181,72,R,R,,,김종성,Outfielder,,,,
1769,74562,1982,2,9,Korea,Seong,Min-Guk,Seong Min-Guk,179,68,R,R,,,성민국,Catcher,,,,
1770,74564,1981,12,24,Korea,Seo,Jeong-Ho,Seo Jeong-Ho,205,73,R,R,,,서정호,Outfielder,,,,
1771,74565,1981,3,10,Korea,Park,Jin-Hwan,Park Jin-Hwan,190,72,R,R,,,박진환,Infielder,,,00 롯데 2차 5라운드 39순위,
1772,74605,1985,12,15,Korea,Kim,Ju-Hyeong,Kim Ju-Hyeong,238,73,R,R,2004,KIA,김주형,Infielder,,,04 KIA 1차,04KIA
1773,74620,1979,11,15,Korea,Lee,Dong-Hyeon,Lee Dong-Hyeon,203,74,R,R,,,이동현,Pitcher,,,04 KIA 2차 1라운드 6순위,
1774,74630,1985,8,22,Korea,Park,Geun-Hong,Park Geun-Hong,198,71,L,L,2004,KIA,박근홍,Pitcher,,,04 KIA 2차 2라운드 14순위,04KIA
1775,74635,1981,12,17,Korea,Ju,Chang-Hun,Ju Chang-Hun,198,73,L,L,,,주창훈,Infielder,,,,
1776,74642,1981,4,30,Korea,Kim,Seong-Ho,Kim Seong-Ho,198,73,R,R,,,김성호,Catcher,,,,
1777,74643,1980,7,19,Korea,Park,Gang-U,Park Gang-U,170,70,R,R,,,박강우,Pitcher,,,,
1778,74647,1980,9,15,Korea,Lee,Sang-Hwa,Lee Sang-Hwa,216,71,R,R,2004,KIA,이상화,,,,04 KIA 2차 4라운드 30순위,04KIA
1779,74650,1981,5,9,Korea,Lee,Yeong-Su,Lee Yeong-Su,198,72,R,R,2004,KIA,이영수,,,,00 해태 2차 4라운드 26순위,04KIA
1780,74651,1985,5,23,Korea,Kim,Seong-Gye,Kim Seong-Gye,192,75,R,R,2004,KIA,김성계,Pitcher,,,04 KIA 2차 5라운드 38순위,04KIA
1781,74653,1973,6,10,Dominica Republic,Manon,Julio,Manon Julio,183,73,R,R,,,마뇽,Pitcher,,,04 KIA 자유선발,
1782,74704,1981,11,16,Korea,Kwon,Yeong-Geun,Kwon Yeong-Geun,161,70,R,R,,,권영근,Infielder,,,,
1783,74720,1981,4,12,Korea,Cho,Mun-Gi,Cho Mun-Gi,190,72,R,R,,,조문기,Catcher,,,,
1784,74723,1975,2,16,Dominica Republic,Angel,Jose,Angel Jose,220,70,R,R,,,엔젤,Infielder,,,04 한화 자유선발,
1785,74726,1981,3,11,Korea,Cho,Yeong-Min,Cho Yeong-Min,198,69,R,R,2004,Hanwha,조영민,Pitcher,,,00 한화 2차 6라운드 48순위,04한화
1786,74728,1985,10,3,Korea,Kim,Chang-Hun,Kim Chang-Hun,181,72,L,R,2004,Hanwha,김창훈,Pitcher,,,04 한화 1차,04한화
1787,74729,1985,8,17,Korea,Choi,Jin-Haeng,Choi Jin-Haeng,220,74,R,R,2004,Hanwha,최진행,Outfielder,10000만원,16000만원,04 한화 2차 2라운드 10순위,04한화
1788,74731,1985,3,25,Korea,Song,Chang-Sik,Song Chang-Sik,229,72,R,R,2004,Hanwha,송창식,Pitcher,20000만원,16000만원,04 한화 2차 1라운드 2순위,04한화
1789,74745,1980,4,1,Korea,Ko,Dong-Jin,Ko Dong-Jin,187,72,L,L,2004,Hanwha,고동진,,,,00 한화 2차 4라운드 32순위,04한화
1790,74746,1981,3,25,Korea,Lee,Chang-Hun,Lee Chang-Hun,143,69,R,R,,,이창훈,Infielder,,,,
1791,74748,1984,8,11,Korea,Jung,Jae-Won,Jung Jae-Won,185,74,R,R,2004,Hanwha,정재원,Pitcher,,,04 한화 2차 4라운드 26순위,04한화
1792,74756,1985,8,18,Korea,Park,No-Min,Park No-Min,209,72,R,R,2004,Hanwha,박노민,,,,04 한화 2차 3라운드 18순위,04한화
1793,74761,1980,8,12,Korea,Yoon,Gyeong-Yeong,Yoon Gyeong-Yeong,194,74,R,R,,,윤경영,Pitcher,,,99 LG 2차 7라운드 55순위,
1794,74817,1981,6,30,Korea,Kim,Jong-Min,Kim Jong-Min,163,69,L,L,,,김종민,Pitcher,,,,
1795,74823,1985,7,17,Korea,Lim,Hun,Lim Hun,190,73,L,L,2004,SK,임훈,,,,04 SK 2차 5라운드 35순위,04SK
1796,74828,1972,3,24,Dominica Republic,Cabrera,Alex,Cabrera Alex,179,72,R,R,,,카브레라,Pitcher,,,04 SK 자유선발,
1797,74836,1981,3,25,Korea,Choi,Hyeok-Gil,Choi Hyeok-Gil,168,70,R,R,,,최혁길,Pitcher,,,,
1798,74838,1985,5,17,Korea,Yoon,Hui-Sang,Yoon Hui-Sang,198,76,R,R,2004,SK,윤희상,Pitcher,20000만원,7500만원,04 SK 2차 1라운드 3순위,04SK
1799,74840,1985,8,12,Korea,Park,Gwon-Su,Park Gwon-Su,172,71,R,R,,,박권수,Pitcher,,,,
1800,74846,1981,7,21,Korea,Park,Jeong-Gwon,Park Jeong-Gwon,212,74,L,L,2004,SK,박정권,,,,00 쌍방울 2차 9라운드 65순위,04SK
1801,74849,1978,9,23,Korea,Kim,Won,Kim Won,205,72,R,R,,,김원,Outfielder,,,,
1802,74857,1985,6,1,Korea,Jung,U-Ram,Jung U-Ram,183,71,L,L,2004,SK,정우람,,,,04 SK 2차 2라운드 11순위,04SK
1803,74858,1986,2,22,Korea,Ji,Hun,Ji Hun,165,71,R,R,,,지훈,Pitcher,,,04 SK 2차 3라운드 19순위,
1804,75125,1986,7,10,Korea,Park,Byeong-Ho,Park Byeong-Ho,236,73,R,R,2005,LG,박병호,Infielder,33000만원,38000만원,05 LG 1차,05LG
1805,75131,1982,4,7,Korea,Son,Sang-Jeong,Son Sang-Jeong,154,71,R,R,,,손상정,Pitcher,,,,
1806,75138,1982,3,28,Korea,Shin,Jae-Ung,Shin Jae-Ung,187,71,L,L,2005,LG,신재웅,,,,05 LG 2차 3라운드 19순위,05LG
1807,75143,1986,12,26,Korea,Kang,Byeong-U,Kang Byeong-U,185,72,L,R,2010,Nexen,강병우,Outfielder,,,05 LG 2차 6라운드 42순위,10넥센
1808,75149,1986,11,18,Korea,Hong,Seong-Yong,Hong Seong-Yong,187,71,L,L,2005,LG,홍성용,,,,05 LG 2차 5라운드 35순위,05LG
1809,75151,1986,7,25,Korea,Jung,Ui-Yun,Jung Ui-Yun,198,73,R,R,2005,LG,정의윤,Outfielder,23000만원,30000만원,05 LG 2차 1라운드 3순위,05LG
1810,75154,1973,8,21,USA,Clear,Mark,Clear Mark,190,70,R,R,,,클리어,Outfielder,,,05 LG 자유선발,
1811,75155,1976,11,7,USA,Walrond,Les,Walrond Les,196,72,L,L,2010,Doosan,왈론드,Pitcher,,,05 LG 자유선발,10두산
1812,75156,1978,2,10,Dominica Republic,Mateo,Julio,Mateo Julio,209,72,R,R,,,마테오,Outfielder,,,05 LG 자유선발,
1813,75174,1986,11,7,Korea,Park,Ga-Ram,Park Ga-Ram,159,69,R,R,,,박가람,Infielder,,,,
1814,75230,1977,2,15,USA,Randle,Brian,Randle Brian,181,72,R,R,,,랜들,Pitcher,,,05 두산 자유선발,
1815,75244,1986,8,15,Korea,Lee,Ho-Seong,Lee Ho-Seong,216,74,R,R,,,이호성,Infielder,,,,
