ID,npbjpID,playerID,birthYear,birthMonth,birthDay,birthPlace,nameLast,nameFirst,height,weight,bats,throws,Position
1144,,101144,1935,3,29,Japan,Tajima,Sadamu,74,165,,,Pitcher
1145,,101145,1935,7,18,Japan,Nakamura,Taisei,69,165,,,Pitcher
1146,,101146,1935,9,29,Japan,Akiyama,Takeshi,69,150,,,Pitcher
1147,,101147,1922,7,23,Japan,Kagawa,Tadashi,68,150,,,Right fielder
1148,,101148,1923,11,8,United States,Recca,Sal,71,161,,,Catcher
1149,,101149,1925,5,30,United States,Luis,Charles,72,194,,,Catcher
1150,,101150,1925,8,6,United States,Doole,Jim,69,174,,,Pitcher
1151,,101151,1926,9,20,Japan,Kajiwara,Munehiro,67,150,,,Pitcher
1152,,101152,1928,1,27,United States,McCabe,Jimmy,70,170,,,Shortstop
1153,,101153,1929,1,18,Japan,Maekawa,Tadao,68,143,,,Shortstop
1154,,101154,1929,4,23,Japan,Mise,Masayasu,67,132,,,Second baseman
1155,,101155,1929,12,10,Japan,Hanabusa,Kenji,68,141,,,Pinch Hitter
1156,,101156,1930,2,13,Japan,Sakaeya,Etsuo,66,137,,,Pitcher
1157,,101157,1930,4,2,Japan,Sasahara,Etsuro,68,134,,,Pinch Hitter
1158,,101158,1930,4,5,Japan,Kayahara,Kazumi,67,150,,,Right fielder
1159,,101159,1930,6,3,Japan,Hara,Katsuhiko,67,143,,,Catcher
1160,,101160,1930,12,9,Japan,Sugiyama,Shinjiro,67,139,,,Second baseman
1161,,101161,1930,12,13,Japan,Nomo,Tokumi,68,161,,,Pitcher
1162,,101162,1931,1,29,Japan,Omura,Takashi,67,143,,,Pinch Hitter
1163,,101163,1931,2,17,,Matsuoka,Mitsuo,68,150,,,Pitcher
1164,,101164,1931,5,18,Japan,Takada,Kosaku,67,141,,,Pitcher
1165,,101165,1931,5,24,Japan,Fujita,Tatsuo,68,150,,,Pinch Hitter
1166,,101166,1931,7,27,Japan,Watanabe,Reijiro,67,148,,,Shortstop
1167,,101167,1931,8,6,Japan,Nara,Fujiya,68,150,,,Left fielder
1168,,101168,1931,10,8,China,Hamazaki,Masaru,64,128,,,Second baseman
1169,,101169,1931,11,2,Japan,Komori,Kosei,68,157,,,Third baseman
1170,,101170,1931,12,7,Japan,Kinoshita,Ikuhiko,68,150,,,Catcher
1171,,101171,1931,12,9,Japan,Iwashita,Morimichi,69,161,,,Left fielder
1172,,101172,1931,12,28,Japan,Kawaguchi,Hideyuki,67,141,,,Pinch Hitter
1173,,101173,1932,1,13,Japan,Oda,Kimio,75,190,,,Pinch Hitter
1174,,101174,1932,2,9,Japan,Hirooka,Tatsuro,71,154,,,Shortstop
1175,,101175,1932,2,16,Japan,Mizukami,Shizuya,68,143,,,Shortstop
1176,,101176,1932,4,1,Japan,Oto,Yuki,67,143,,,Pinch Hitter
1177,,101177,1932,4,14,Japan,Tamaki,Haruo,65,132,,,Third baseman
1178,,101178,1932,4,28,Japan,Ishikawa,Susumu,69,141,,,Right fielder
1179,,101179,1932,5,14,Japan,Ono,Hiroshi,67,150,,,Third baseman
1180,,101180,1932,5,15,Japan,Dodo,Takao,67,150,,,Left fielder
1181,,101181,1932,5,28,Japan,Murata,Hirohide,70,157,,,Pitcher
1182,,101182,1932,6,2,Japan,Nakano,Takao,68,141,,,Pitcher
1183,,101183,1932,6,13,Japan,Kawakami,Yoshinobu,68,150,,,Center fielder
1184,,101184,1932,7,21,Japan,Harada,Takashi,66,154,,,Second baseman
1185,,101185,1932,10,20,,Yamasaki,Moriaki,67,146,,,Pitcher
1186,,101186,1933,1,5,Japan,Yoneyama,Mitsuo,67,137,,,Shortstop
1187,,101187,1933,1,16,Japan,Kito,Hiromitsu,69,141,,,Pitcher
1188,,101188,1933,4,3,Japan,Nakashizu,Tadahachi,69,165,,,Pinch Hitter
1189,,101189,1933,5,8,Japan,Nitta,Michio,69,157,,,Pitcher
1190,,101190,1933,6,1,Japan,Yokoyama,Koji,69,161,,,Right fielder
1191,,101191,1933,6,19,Japan,Nakajima,Tatsuo,70,165,,,Right fielder
1192,,101192,1933,7,1,Japan,Kuroiwa,Hiroshi,68,154,,,Pitcher
1193,,101193,1933,7,7,Japan,Kato,Taro,68,150,,,Pitcher
1194,,101194,1933,7,8,Japan,Kawagoshi,Kameji,68,165,,,Pinch Hitter
1195,,101195,1933,7,15,Japan,Yoshizawa,Takeo,67,165,,,Catcher
1196,,101196,1933,8,13,Japan,Kitagawa,Nobuyoshi,70,161,,,Pinch Hitter
1197,,101197,1933,12,9,Japan,Fujikawa,Tetsuro,68,150,,,Pitcher
1198,,101198,1933,12,20,Japan,Ohashi,Ichiro,68,157,,,Third baseman
1199,,101199,1934,1,8,Japan,Hirose,Masahiko,68,159,,,Pitcher
1200,,101200,1934,2,2,Japan,Nishio,Shigetaka,70,154,,,Pitcher
1201,,101201,1934,2,25,Japan,Mizuno,Hajime,68,161,,,Center fielder
1202,,101202,1934,4,2,Japan,Yamagishi,Shizuma,67,150,,,Catcher
1203,,101203,1934,4,3,Japan,Kunito,Koji,69,161,,,Pitcher
1204,,101204,1934,4,15,Japan,Kuboyama,Makoto,66,179,,,Catcher
1205,,101205,1934,4,25,Japan,Ukai,Akiyuki,68,159,,,Catcher
1206,,101206,1934,5,8,Japan,Otsuka,Yasunori,69,154,,,Pitcher
1207,,101207,1934,5,9,Japan,Mochizuki,Shigekatsu,68,150,,,Pitcher
1208,,101208,1934,6,27,Japan,Tashiro,Terukatsu,71,157,,,Pitcher
1209,,101209,1934,6,29,Japan,Kakurai,Minoru,69,150,,,Center fielder
1210,,101210,1934,7,26,Japan,Hataya,Seiji,69,148,,,Catcher
1211,,101211,1934,8,8,Japan,Nagasaka,Mamoru,70,157,,,Pitcher
1212,,101212,1934,8,24,Japan,Kitamura,Chikao,69,150,,,Pitcher
1213,,101213,1934,8,28,Japan,Tamura,Mitsuru,69,141,,,Pitcher
1214,,101214,1934,9,15,Japan,Oki,Mamoru,69,157,,,Center fielder
1215,,101215,1934,9,30,Japan,Yamamoto,Yoshiji,70,165,,,Pitcher
1216,,101216,1934,10,22,Japan,Sakagami,Atsushi,71,157,,,Pitcher
1217,,101217,1934,11,9,Japan,Sugio,Tomio,69,148,,,Pitcher
1218,,101218,1934,11,17,Japan,Hattori,Shigeji,69,154,,,Pitcher
1219,,101219,1934,11,20,Japan,Haijima,Hisami,70,176,,,Catcher
1220,,101220,1934,12,1,Japan,Tanaka,Mamoru,70,190,,,Right fielder
1221,,101221,1934,12,28,Japan,Yamashita,Noboru,69,143,,,Pitcher
1222,,101222,1935,1,1,Japan,Kono,Akiteru,68,141,,,Shortstop
1223,,101223,1935,2,3,Japan,Iiyama,Heiichi,67,146,,,Third baseman
1224,,101224,1935,2,5,Japan,Nagao,Hitoshi,71,150,,,Pitcher
1225,,101225,1935,2,7,Japan,Yamabe,Seiji,69,165,,,Pitcher
1226,,101226,1935,3,27,Japan,Tanaka,Junji,67,134,,,Shortstop
1227,,101227,1935,4,2,Japan,Togawa,Ichiro,67,146,,,Pitcher
1228,,101228,1935,4,8,Japan,Kajimoto,Takao,73,165,,,Pitcher
1229,,101229,1935,4,8,Japan,Yamamoto,Kansuke,69,150,,,Pitcher
1230,,101230,1935,4,25,Japan,Okamoto,Yoshinobu,68,150,,,Pinch Hitter
1231,,101231,1935,4,29,Japan,Ogi,Akira,67,157,,,Second baseman
1232,,101232,1935,5,5,Japan,Okajima,Hiroji,66,159,,,Third baseman
1233,,101233,1935,5,5,Japan,Takahashi,Masao,66,141,,,Shortstop
1234,,101234,1935,5,8,Japan,Misumi,Akifumi,70,157,,,Pitcher
1235,,101235,1935,5,10,Japan,Kato,Masatoshi,69,161,,,Catcher
1236,,101236,1935,5,14,Japan,Nakajima,Takashi,68,150,,,Pitcher
1237,,101237,1935,5,17,Japan,Unno,Naotake,67,150,,,Pitcher
1238,,101238,1935,5,19,Japan,Tsukuda,Akitada,70,159,,,Catcher
1239,,101239,1935,6,6,Japan,Ai,Toshiharu,64,150,,,Catcher
1240,,101240,1935,6,10,Japan,Kodama,Akitoshi,68,154,,,Third baseman
1241,,101241,1935,6,14,Japan,Akimoto,Tadanori,66,141,,,Second baseman
1242,,101242,1935,6,23,Japan,Matsuda,Yukichi,67,146,,,Second baseman
1243,,101243,1935,6,28,Japan,Ando,Junzo,67,150,,,Catcher
1244,,101244,1935,6,29,Japan,Nomura,Katsuya,69,187,,,Catcher
1245,,101245,1935,7,1,Japan,Oyane,Hiroomi,68,150,,,Pitcher
1246,,101246,1935,7,3,Japan,Minagawa,Mutsuo,70,161,,,Pitcher
1247,,101247,1935,7,3,Japan,Nakagawa,Takashi,69,143,,,Pitcher
1248,,101248,1935,7,15,Japan,One,Akira,68,146,,,Pitcher
1249,,101249,1935,7,18,Japan,Yoshioka,Shiro,70,157,,,Pitcher
1250,,101250,1935,7,18,Japan,Takuwa,Motoji,70,148,,,Pitcher
1251,,101251,1935,7,19,Japan,Soratani,Yasushi,69,157,,,Pitcher
1252,,101252,1935,7,23,Japan,Tanaka,Akio,68,150,,,Pinch Hitter
1253,,101253,1935,8,6,Japan,Ota,Takeshi,69,150,,,Pitcher
1254,,101254,1935,8,10,Japan,Yamada,Kiyoshi,68,141,,,Pitcher
1255,,101255,1935,9,4,Japan,Moriuchi,Katsumi,66,137,,,Pitcher
1256,,101256,1935,9,9,Japan,Ogawa,Shigeru,68,157,,,Second baseman
1257,,101257,1935,10,30,Japan,Takiuchi,Yasuo,68,165,,,Second baseman
1258,,101258,1935,11,13,Japan,Arimachi,Masaaki,64,139,,,Shortstop
1259,,101259,1935,12,1,Japan,Kobayashi,Yuji,68,141,,,Third baseman
1260,,101260,1936,1,11,Japan,Oishi,Masahiko,66,139,,,Pitcher
1261,,101261,1936,1,13,Japan,Ishida,Masaaki,68,161,,,First baseman
1262,,101262,1936,1,14,Japan,Busujima,Shoichi,70,159,,,Right fielder
1263,,101263,1936,2,5,Japan,Takahashi,Kazuo,70,150,,,Catcher
1264,,101264,1936,2,9,Japan,Mitsubayashi,Seiji,68,154,,,Pitcher
1265,,101265,1936,2,9,Japan,Tahara,Yasuyuki,68,141,,,Pitcher
1266,,101266,1936,2,28,Japan,Kitahara,Satoshi,67,150,,,Pitcher
1267,,101267,1936,3,3,Japan,Ikeda,Keiichi,68,150,,,Second baseman
1268,,101268,1936,3,5,Japan,Yasuhara,Tatsuyoshi,70,165,,,Pitcher
1269,,101269,1936,3,29,Japan,Okazaki,Tsuneto,68,150,,,Pinch Hitter
1270,,101270,1936,3,30,Japan,Tahara,Totaro,68,141,,,Pitcher
1271,,101271,1937,2,4,Japan,Yamanaka,Masahiro,66,132,,,Pitcher
1272,,101272,1926,8,27,United States,Spearman,Alvin,73,185,,,Pitcher
1273,,101273,1930,2,17,United States,Hirayama,Satoshi,64,141,,,Center fielder
1274,,101274,1930,10,4,Japan,Kimura,Kazuo,65,148,,,Second baseman
1275,,101275,1931,1,28,United States,Pinckard,Bill,75,209,,,Right fielder
1276,,101276,1931,10,22,Japan,Sato,Shigeo,68,161,,,Pinch Hitter
1277,,101277,1931,11,3,Japan,Kobayashi,Sensuke,73,170,,,First baseman
1278,,101278,1931,11,17,Japan,Harada,Yasuaki,69,165,,,Catcher
1279,,101279,1932,4,22,Japan,Katayama,Yoshimi,69,150,,,Third baseman
1280,,101280,1932,4,29,Japan,Ichiyanagi,Tadanao,70,150,,,Catcher
1281,,101281,1932,7,14,Japan,Manda,Mutsuo,68,150,,,Catcher
1282,,101282,1932,9,20,Japan,Sakamoto,Noboru,68,146,,,Pinch Hitter
1283,,101283,1932,11,2,Japan,Munesue,Susumu,67,150,,,Catcher
1284,,101284,1932,11,30,Japan,Watanabe,Kiyoshi,69,159,,,Center fielder
1285,,101285,1932,12,1,Japan,Kawamoto,Koji,69,150,,,First baseman
1286,,101286,1932,12,25,Japan,Hayashida,Shozo,70,172,,,Right fielder
1287,,101287,1933,1,25,Japan,Utsumi,Takehiko,70,176,,,Third baseman
1288,,101288,1933,2,12,Japan,Kawai,Shizuo,68,146,,,Pitcher
1289,,101289,1933,2,16,Japan,Okamoto,Kenichiro,69,179,,,First baseman
1290,,101290,1933,2,28,Japan,Edamura,Tsutomu,69,165,,,Right fielder
1291,,101291,1933,3,11,Japan,Hayashi,Hideki,68,132,,,Pitcher
1292,,101292,1933,3,13,Cuba,Barbon,Roberto,69,159,,,Second baseman
1293,,101293,1933,3,22,Japan,Maruko,Hiroshi,70,150,,,Pitcher
1294,,101294,1933,4,3,Japan,Kiori,Takeyoshi,67,139,,,Catcher
1295,,101295,1933,4,26,United States,Miyamoto,Toshio,69,185,,,Right fielder
1296,,101296,1933,5,6,Japan,Tanaka,Ichiro,68,157,,,Pinch Hitter
1297,,101297,1933,5,10,Japan,Kanagu,Yosuke,68,146,,,Pitcher
1298,,101298,1933,6,11,Japan,Oishi,Masatada,69,161,,,Center fielder
1299,,101299,1933,6,13,United States,Bussan,Don,74,198,,,Left fielder
1300,,101300,1933,6,14,Japan,Kataoka,Setsujiro,72,146,,,Pitcher
1301,,101301,1933,7,8,Japan,Onodera,Katsuo,67,137,,,Catcher
1302,,101302,1933,8,1,Japan,Kano,Koichi,70,141,,,Shortstop
1303,,101303,1933,12,4,Japan,Kawazu,Kenichi,71,161,,,Third baseman
1304,,101304,1933,12,17,Japan,Komukata,Shinichi,67,132,,,Pitcher
1305,,101305,1933,12,31,Japan,Hamada,Kazuo,64,141,,,Second baseman
1306,,101306,1934,2,1,Japan,Hiyama,Sadao,68,143,,,First baseman
1307,,101307,1934,2,1,Japan,Kura,Fumio,68,146,,,Pitcher
1308,,101308,1934,3,21,Japan,Owada,Akira,70,168,,,Left fielder
1309,,101309,1934,4,1,Japan,Goto,Osamu,71,172,,,Pitcher
1310,,101310,1934,4,21,Japan,Sasaki,Shigenori,68,146,,,Second baseman
1311,,101311,1934,5,10,Japan,Ishikawa,Midori,69,168,,,Pitcher
1312,,101312,1934,6,8,Japan,Sato,Ryoichi,68,141,,,Pitcher
1313,,101313,1934,6,11,Japan,Ishida,Yasuzo,67,132,,,Third baseman
1314,,101314,1934,6,12,Japan,Yatsunami,Akio,69,141,,,Pitcher
1315,,101315,1934,8,5,Japan,Yamamoto,Fumiya,67,150,,,Pitcher
1316,,101316,1934,8,5,Japan,Kawasaki,Keinosuke,68,154,,,First baseman
1317,,101317,1934,9,7,Japan,Aoki,Minoru,69,150,,,Pitcher
1318,,101318,1934,9,14,Japan,Kunimatsu,Akira,71,170,,,Right fielder
1319,,101319,1934,10,7,Japan,Takayama,Kunio,68,146,,,Pitcher
1320,,101320,1934,11,7,Japan,Shigemura,Takeo,70,150,,,Pitcher
1321,,101321,1934,11,21,Japan,Okamoto,Kyohei,67,146,,,Pitcher
1322,,101322,1934,12,19,Japan,Kubota,Osamu,70,159,,,Pitcher
1323,,101323,1935,1,1,Japan,Takano,Kaiji,68,150,,,Left fielder
1324,,101324,1935,1,22,Japan,Watanabe,Kunio,68,150,,,Left fielder
1325,,101325,1935,2,5,Japan,Hosomizo,Hisao,67,143,,,Pinch Hitter
1326,,101326,1935,3,28,Japan,Fukuoka,Tsuneo,68,150,,,Shortstop
1327,,101327,1935,4,23,Japan,Shimada,Junsuke,68,150,,,Shortstop
1328,,101328,1935,4,23,Japan,Yabusaki,Hiroshi,69,150,,,Pitcher
1329,,101329,1935,4,24,Japan,Kuroki,Sadao,67,137,,,Pitcher
1330,,101330,1935,5,3,Japan,Moriguchi,Tetsuo,68,137,,,Pitcher
1331,,101331,1935,5,9,Japan,Hamaguchi,Takeshi,67,143,,,Pitcher
1332,,101332,1935,5,14,Japan,Hayashi,Yoshiteru,68,150,,,Pitcher
1333,,101333,1935,6,14,Japan,Takahashi,Koichi,68,148,,,Pitcher
1334,,101334,1935,7,7,Japan,Minami,Teruaki,67,141,,,Shortstop
1335,,101335,1935,7,13,Japan,Hayashi,Katsumi,68,157,,,Left fielder
1336,,101336,1935,7,30,Japan,Ichikawa,Haruhiko,69,154,,,Pinch Hitter
1337,,101337,1935,8,1,Japan,Miyazaki,Itsuhito,68,141,,,Pitcher
1338,,101338,1935,8,13,Japan,Sekiguchi,Masami,68,150,,,Pitcher
1339,,101339,1935,9,29,Japan,Fujii,Hiromu,72,183,,,First baseman
1340,,101340,1935,9,29,Japan,Arai,Shigeru,68,150,,,Right fielder
1341,,101341,1935,10,1,Japan,Yokomizo,Katsura,66,132,,,Center fielder
1342,,101342,1935,10,5,Japan,Horiuchi,Sho,71,165,,,Pitcher
1343,,101343,1935,10,6,Japan,Tsuchiya,Masataka,71,161,,,Second baseman
1344,,101344,1935,10,9,Japan,Matsuoka,Yoji,67,146,,,Center fielder
1345,,101345,1935,10,11,Japan,Nishimura,Kazunori,69,159,,,Pitcher
1346,,101346,1935,10,13,Japan,Okuhara,Tameo,69,150,,,Pitcher
1347,,101347,1935,11,2,Japan,Tobe,Takayasu,70,154,,,Pitcher
1348,,101348,1935,11,11,Japan,Sagawa,Morikazu,67,146,,,Pitcher
1349,,101349,1935,11,23,Japan,Tsutsui,Shinji,70,141,,,Third baseman
1350,,101350,1935,12,5,Japan,Ozawa,Fumio,68,150,,,Pitcher
1351,,101351,1935,12,6,Japan,Kanda,Kaoru,69,165,,,Pitcher
1352,,101352,1935,12,9,Japan,Tomokawa,Kenji,70,150,,,Left fielder
1353,,101353,1935,12,14,Japan,Nakayama,Toshitake,69,146,,,Pitcher
1354,,101354,1935,12,26,Japan,Tsujinaka,Sadatoshi,68,141,,,Pitcher
1355,,101355,1936,2,15,Japan,Toda,Tadao,68,150,,,Pinch Hitter
1356,,101356,1936,2,17,Japan,Saida,Hitoshi,67,150,,,Right fielder
1357,,101357,1936,3,7,Japan,Hiratsuka,Takara,70,154,,,Pinch Hitter
1358,,101358,1936,3,28,Japan,Yanase,Fumio,67,141,,,Third baseman
1359,,101359,1936,4,4,Japan,Tanaka,Haruo,67,146,,,Pinch Hitter
1360,,101360,1936,4,12,Japan,Shimada,Koji,68,165,,,First baseman
1361,,101361,1936,4,22,Japan,Nakayama,Saburo,67,141,,,Pitcher
1362,,101362,1936,4,22,Japan,Egawa,Kotaro,67,143,,,Third baseman
1363,,101363,1936,4,27,Japan,Kadota,Ryozo,69,157,,,Left fielder
1364,,101364,1936,4,28,Japan,Naka,Toshio,66,161,,,Center fielder
1365,,101365,1936,5,7,Japan,Hashimoto,Masao,68,172,,,Pitcher
1366,,101366,1936,5,9,Japan,Ishizaki,Masakatsu,71,150,,,Pitcher
1367,,101367,1936,5,21,Japan,Akimitsu,Shinji,69,146,,,Pitcher
1368,,101368,1936,5,23,Japan,Yamamura,Mikihiro,66,141,,,Third baseman
1369,,101369,1936,5,29,Japan,Aoki,Jun,67,146,,,Catcher
1370,,101370,1936,6,13,Japan,Daiku,Masaru,68,161,,,Pitcher
1371,,101371,1936,6,14,Japan,Hara,Toshitada,67,141,,,Pitcher
1372,,101372,1936,6,16,Japan,Ariyoshi,Hiromasa,70,174,,,Pitcher
1373,,101373,1936,6,27,Japan,Kawata,Yukio,71,161,,,Pitcher
1374,,101374,1936,7,2,Japan,Asagoe,Keiichi,68,181,,,Second baseman
1375,,101375,1936,7,7,Japan,Hasegawa,Hiroshi,70,150,,,Pitcher
1376,,101376,1936,7,11,Japan,Fukushima,Ikuo,68,146,,,Pitcher
1377,,101377,1936,7,18,Japan,Nogami,Hirosato,69,157,,,Catcher
1378,,101378,1936,7,19,Japan,Hashimoto,Norishige,69,154,,,Pitcher
1379,,101379,1936,7,22,Japan,Nakamura,Toshiyuki,67,143,,,Third baseman
1380,,101380,1936,8,17,Japan,Taki,Hideo,66,165,,,Catcher
1381,,101381,1936,8,17,Japan,Tamazukuri,Yoji,68,165,,,Left fielder
1382,,101382,1936,8,21,Japan,Kawai,Manabu,68,150,,,Second baseman
1383,,101383,1936,8,22,Japan,Wako,Tadao,71,172,,,Pitcher
1384,,101384,1936,8,23,Japan,Katada,Kenji,67,141,,,Pitcher
1385,,101385,1936,8,28,Japan,Tazawa,Yoshio,69,161,,,Pitcher
1386,,101386,1936,8,28,Japan,Maruyama,Masami,71,165,,,Catcher
1387,,101387,1936,9,2,Japan,Tagashira,Mitsuo,69,150,,,Pitcher
1388,,101388,1936,9,4,Japan,Sekimori,Masaharu,68,154,,,Center fielder
1389,,101389,1936,9,15,Japan,Munechika,Morihei,66,150,,,Pitcher
1390,,101390,1936,10,5,Japan,Hatta,Tadashi,67,157,,,Second baseman
1391,,101391,1936,10,15,Japan,Suzuki,Shigeru,70,159,,,Pitcher
1392,,101392,1936,11,11,Japan,Shibahara,Kozo,70,161,,,Pitcher
1393,,101393,1936,12,1,Japan,Kinoshita,Kyozo,66,132,,,Left fielder
1394,,101394,1936,12,2,Japan,Terashima,Toru,70,150,,,Pitcher
1395,,101395,1936,12,2,Japan,Kiyoshi,Fumio,66,132,,,Shortstop
1396,,101396,1936,12,5,Japan,Enomoto,Kihachi,68,157,,,First baseman
1397,,101397,1936,12,9,Japan,Kawanishi,Hirokazu,67,139,,,Pitcher
1398,,101398,1936,12,21,Japan,Katsuragi,Takao,68,183,,,Third baseman
1399,,101399,1937,1,5,Japan,Kawahara,Masakazu,66,148,,,Catcher
1400,,101400,1937,1,9,Japan,Mori,Masahiko,68,185,,,Catcher
1401,,101401,1937,1,11,Japan,Matsui,Yoshio,67,132,,,Pitcher
1402,,101402,1937,1,12,Japan,Okada,Morio,68,141,,,Shortstop
1403,,101403,1937,1,15,Japan,Ito,Noritada,71,165,,,Pitcher
1404,,101404,1937,2,1,Japan,Tanimoto,Minoru,68,172,,,Catcher
1405,,101405,1937,2,6,Japan,Tanaka,Heihachiro,66,146,,,Shortstop
1406,,101406,1937,2,6,Japan,Nakamura,Keiichi,70,154,,,Pitcher
1407,,101407,1937,2,16,Japan,Kotani,Nobuo,66,143,,,Catcher
1408,,101408,1937,3,26,Japan,Wada,Hiromi,68,165,,,Catcher
1409,,101409,1937,3,31,Japan,Oba,Hiroshi,69,165,,,Pitcher
1410,,101410,1937,8,20,Japan,Yamamoto,Fumio,70,150,,,Pitcher
1411,,101411,1925,9,1,Japan,Arakawa,Soichi,68,150,,,Left fielder
1412,,101412,1929,6,25,Japan,Irube,Hisao,69,148,,,Pinch Hitter
1413,,101413,1929,11,28,Japan,Ishihara,Teruo,65,146,,,Third baseman
1414,,101414,1930,6,22,Japan,Ota,Toshiyuki,68,154,,,Third baseman
1415,,101415,1930,9,18,United States,Fujishige,Noboru,69,154,,,Catcher
1416,,101416,1930,12,24,Japan,Kawachi,Tadamichi,68,154,,,Pinch Hitter
1417,,101417,1931,8,13,Japan,Hosaka,Yukinaga,67,187,,,Catcher
1418,,101418,1931,8,16,United States,Parente,Dick,69,157,,,Second baseman
1419,,101419,1931,9,10,Japan,Sasaki,Motoji,69,157,,,Pitcher
1420,,101420,1932,1,2,Japan,Otsu,Atsushi,67,161,,,Left fielder
1421,,101421,1932,3,1,Japan,Hayashi,Shigeru,68,161,,,First baseman
1422,,101422,1932,3,14,Japan,Osawa,Masayoshi,68,170,,,Left fielder
1423,,101423,1932,9,12,Japan,Okada,Yutaka,65,150,,,Catcher
1424,,101424,1932,10,2,Japan,Hasegawa,Shigeo,68,183,,,Center fielder
1425,,101425,1932,10,6,Japan,Matsuoka,Masatoshi,69,143,,,Second baseman
1426,,101426,1933,3,9,Japan,Iwasaki,Tetsuro,69,159,,,Catcher
1427,,101427,1933,4,15,Japan,Kuroki,Hiroshige,71,170,,,First baseman
1428,,101428,1933,4,28,Japan,Aoyama,Hiroharu,68,137,,,Pitcher
1429,,101429,1933,5,1,Japan,Okiyama,Terutoshi,68,150,,,Left fielder
1430,,101430,1933,5,6,Japan,Anabuki,Yoshio,69,179,,,Left fielder
1431,,101431,1933,5,16,Japan,Ranjo,Yoshio,67,161,,,Pitcher
1432,,101432,1933,6,10,Japan,Doi,Kiyoshi,67,161,,,Catcher
1433,,101433,1933,8,1,Japan,Suzuki,Tadashi,69,168,,,Center fielder
1434,,101434,1933,8,2,Japan,Kobayashi,Katsumi,66,161,,,Pinch Hitter
1435,,101435,1933,8,6,Japan,Togashi,Hiroyuki,69,165,,,Right fielder
1436,,101436,1933,8,18,Japan,Hashimoto,Motoi,67,141,,,Second baseman
1437,,101437,1933,8,22,Japan,Nishiyama,Kazuyoshi,69,165,,,Left fielder
1438,,101438,1933,9,30,Japan,Ono,Shoichi,73,185,,,Pitcher
1439,,101439,1933,10,12,Japan,Sasaki,Shinya,66,168,,,Second baseman
1440,,101440,1933,11,17,Japan,Iwaoka,Yasuhiro,67,148,,,Shortstop
1441,,101441,1933,12,17,Japan,Yamamoto,Kakuya,70,172,,,Catcher
1442,,101442,1934,1,12,Japan,Sakai,Toshiaki,70,165,,,Catcher
1443,,101443,1934,2,3,Japan,Akiyama,Noboru,70,161,,,Pitcher
1444,,101444,1934,3,22,Japan,Mashimo,Sadao,68,141,,,Pitcher
1445,,101445,1934,5,23,Japan,Seno,Kiyoshi,69,161,,,Pinch Hitter
1446,,101446,1934,5,26,Japan,Chogin,Takashi,68,154,,,Pitcher
1447,,101447,1934,8,1,Japan,Shiomura,Masayuki,69,150,,,First baseman
1448,,101448,1934,8,26,Japan,Higaki,Tadashi,69,139,,,Pinch Hitter
1449,,101449,1934,11,19,Japan,Terada,Yosuke,71,183,,,First baseman
1450,,101450,1935,2,8,Japan,Atsuta,Ryoichi,68,157,,,Third baseman
1451,,101451,1935,3,3,Japan,Homoto,Hideaki,67,161,,,Pinch Hitter
1452,,101452,1935,3,6,Japan,Himoto,Sachio,71,168,,,Left fielder
1453,,101453,1935,4,2,Japan,Masuda,Hiroshi,68,150,,,Third baseman
1454,,101454,1935,4,6,Japan,Nakanishi,Katsumi,70,154,,,Pitcher
1455,,101455,1935,4,9,Japan,Ishiguro,Seisaku,69,150,,,Right fielder
1456,,101456,1935,4,12,Japan,Matsumoto,Haruo,69,161,,,Pitcher
1457,,101457,1935,4,17,Japan,Hara,Seiji,68,146,,,Pitcher
1458,,101458,1935,4,24,Japan,Tanaka,Kusuo,70,179,,,Right fielder
1459,,101459,1935,6,30,Japan,Akimoto,Yusaku,67,154,,,Pitcher
1460,,101460,1935,7,5,Japan,Masuda,Mitsugu,66,132,,,Catcher
1461,,101461,1935,7,19,Japan,Yana,Nobuo,70,150,,,Pitcher
1462,,101462,1935,8,18,Japan,Otake,Hitoshi,70,179,,,Right fielder
1463,,101463,1935,8,25,Japan,Oi,Mitsuo,68,141,,,Pitcher
1464,,101464,1935,9,8,Japan,Hayami,Yoshihiko,72,165,,,Pinch Hitter
1465,,101465,1935,9,20,Japan,Watanabe,Mitsuaki,67,141,,,Left fielder
1466,,101466,1935,9,25,Japan,Nishigaki,Hajime,68,141,,,Pitcher
1467,,101467,1935,10,16,Japan,Nishi,Isoroku,69,141,,,Pitcher
1468,,101468,1935,11,26,Japan,Arasuna,Tadashi,69,146,,,Pitcher
1469,,101469,1935,12,5,Japan,Dobashi,Masayuki,70,172,,,Pitcher
1470,,101470,1936,1,5,Japan,Tamura,Tomoyoshi,68,150,,,Left fielder
1471,,101471,1936,3,12,Japan,Onuma,Kiyoshi,70,150,,,Pitcher
1472,,101472,1936,4,8,Japan,Minori,Toshishige,67,150,,,Pinch Hitter
1473,,101473,1936,4,25,Japan,Totoki,Keishi,67,154,,,Right fielder
1474,,101474,1936,6,29,Japan,Kimura,Sachio,68,150,,,First baseman
1475,,101475,1936,7,11,Japan,Akutsu,Yoshio,70,143,,,Pitcher
1476,,101476,1936,7,14,Japan,Ugari,Michio,70,172,,,Pitcher
1477,,101477,1936,7,25,Japan,Sato,Takanori,68,161,,,Pitcher
1478,,101478,1936,8,5,Japan,Nagamitsu,Tsugunao,68,159,,,Pitcher
